date,time,room,camera1,camera2,camera3,total_occupancy,cleaning,Deep Cleaning
30-03-2022,11:28:59,M2 Purification Room,0,1,,1,False,True
30-03-2022,11:29:03,M1 Saperation Room,2,2,1,5,False,False
30-03-2022,11:29:08,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,11:29:34,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:30:02,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:30:23,M2 Purification Room,1,0,,1,False,False
30-03-2022,11:30:28,M2 Purification Room,0,0,,0,False,False
30-03-2022,11:30:51,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:30:59,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:31:17,M2 Purification Room,0,2,,2,True,False
30-03-2022,11:31:23,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:31:32,M2 Purification Room,0,2,,2,True,False
30-03-2022,11:31:39,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:31:55,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:32:03,M2 Purification Room,0,0,,0,False,False
30-03-2022,11:32:11,M2 Purification Room,0,0,,0,False,False
30-03-2022,11:32:22,M2 Purification Room,0,0,,0,False,False
30-03-2022,11:32:42,M2 Purification Room,0,1,,1,False,True
30-03-2022,11:32:56,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:32:58,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,11:33:09,M2 Purification Room,0,1,,1,False,True
30-03-2022,11:33:16,M1 Saperation Room,0,2,1,3,True,False
30-03-2022,11:33:20,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,11:33:31,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:33:36,M1 Saperation Room,1,1,2,4,False,False
30-03-2022,11:33:38,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:34:04,M2 Purification Room,1,0,,1,False,False
30-03-2022,11:34:06,M1 Saperation Room,0,3,2,5,True,False
30-03-2022,11:34:08,M2 Purification Room,0,0,,0,False,False
30-03-2022,11:34:21,M1 Saperation Room,0,1,1,2,False,False
30-03-2022,11:35:16,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,11:35:24,M1 Saperation Room,2,1,1,4,False,False
30-03-2022,11:35:37,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,11:36:20,M1 Saperation Room,1,1,1,3,True,False
30-03-2022,11:36:29,M1 Saperation Room,2,1,2,5,True,False
30-03-2022,11:36:49,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,11:37:45,M1 Saperation Room,1,0,2,3,True,False
30-03-2022,11:37:57,M1 Saperation Room,0,1,2,3,True,False
30-03-2022,11:38:49,M1 Saperation Room,1,1,2,4,False,False
30-03-2022,11:39:01,M1 Saperation Room,0,2,2,4,False,False
30-03-2022,11:40:22,M1 Saperation Room,1,0,1,2,False,False
30-03-2022,11:40:27,M1 Saperation Room,2,0,1,3,False,False
30-03-2022,11:40:36,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,11:40:45,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,11:41:04,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,11:41:24,M1 Saperation Room,1,1,3,5,True,False
30-03-2022,11:42:02,M1 Saperation Room,2,0,2,4,True,False
30-03-2022,11:44:36,M1 Saperation Room,1,1,2,4,True,False
30-03-2022,11:44:50,M2 Purification Room,0,2,,2,True,True
30-03-2022,11:44:56,M1 Saperation Room,0,2,1,3,True,False
30-03-2022,11:45:15,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:45:38,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:45:43,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:45:50,M1 Saperation Room,0,1,2,3,True,False
30-03-2022,11:45:54,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:46:16,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:46:36,M2 Purification Room,0,2,,2,True,True
30-03-2022,11:47:01,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:47:29,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:47:52,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:49:04,M2 Purification Room,0,2,,2,True,False
30-03-2022,11:49:08,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:49:14,M2 Purification Room,0,2,,2,True,False
30-03-2022,11:49:19,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:49:26,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:49:30,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:49:34,M2 Purification Room,0,1,,1,True,False
30-03-2022,11:49:58,M1 Saperation Room,2,2,2,6,False,False
30-03-2022,11:50:00,M2 Purification Room,1,0,,1,False,False
30-03-2022,11:50:12,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:50:18,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,11:50:21,M2 Purification Room,1,0,,1,False,False
30-03-2022,11:50:33,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:50:40,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:50:53,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,11:51:02,M1 Saperation Room,1,3,1,5,False,False
30-03-2022,11:51:12,M2 Purification Room,2,2,,4,False,True
30-03-2022,11:51:18,M2 Purification Room,2,2,,4,False,True
30-03-2022,11:51:48,M1 Saperation Room,0,3,2,5,True,False
30-03-2022,11:51:49,M2 Purification Room,2,1,,3,False,False
30-03-2022,11:51:56,M2 Purification Room,2,1,,3,False,False
30-03-2022,11:52:05,M2 Purification Room,1,2,,3,True,False
30-03-2022,11:52:12,M1 Saperation Room,0,4,3,7,True,False
30-03-2022,11:52:50,M1 Saperation Room,0,2,1,3,True,False
30-03-2022,11:52:54,M2 Purification Room,1,2,,3,False,True
30-03-2022,11:52:58,M1 Saperation Room,0,2,1,3,True,False
30-03-2022,11:53:03,M2 Purification Room,1,2,,3,False,True
30-03-2022,11:53:07,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:53:48,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:53:52,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:54:07,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:54:18,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:54:25,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:54:49,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:55:01,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:55:09,M1 Saperation Room,1,2,2,5,False,False
30-03-2022,11:55:09,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:55:25,M1 Saperation Room,1,3,2,6,False,False
30-03-2022,11:55:29,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:55:55,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:56:09,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:56:19,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:56:39,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:56:56,M1 Saperation Room,0,1,1,2,False,False
30-03-2022,11:57:03,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:57:11,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:57:17,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:57:27,M1 Saperation Room,1,1,2,4,True,False
30-03-2022,11:57:56,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,11:58:14,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,11:58:36,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,11:58:42,M2 Purification Room,1,0,,1,False,False
30-03-2022,11:58:47,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:58:56,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,11:59:02,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,11:59:04,M2 Purification Room,1,1,,2,True,False
30-03-2022,11:59:18,M2 Purification Room,1,1,,2,False,False
30-03-2022,11:59:28,M2 Purification Room,0,0,,0,False,False
30-03-2022,11:59:30,M1 Saperation Room,2,2,1,5,False,False
30-03-2022,11:59:51,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,12:01:40,M1 Saperation Room,1,2,1,4,True,False
30-03-2022,12:02:03,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,12:02:10,M2 Purification Room,0,1,,1,True,False
30-03-2022,12:02:13,M2 Purification Room,0,2,,2,True,False
30-03-2022,12:02:13,M1 Saperation Room,2,2,3,7,True,False
30-03-2022,12:02:19,M2 Purification Room,1,1,,2,True,False
30-03-2022,12:02:34,M1 Saperation Room,1,2,2,5,True,False
30-03-2022,12:02:53,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:03:21,M2 Purification Room,0,2,,2,True,False
30-03-2022,12:03:28,M1 Saperation Room,1,2,2,5,False,False
30-03-2022,12:03:42,M2 Purification Room,0,2,,2,True,False
30-03-2022,12:04:01,M1 Saperation Room,1,1,2,4,False,False
30-03-2022,12:04:14,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:04:44,M1 Saperation Room,1,2,2,5,False,False
30-03-2022,12:05:01,M1 Saperation Room,1,3,2,6,False,False
30-03-2022,12:05:19,M1 Saperation Room,1,2,2,5,False,False
30-03-2022,12:05:29,M2 Purification Room,1,1,,2,True,False
30-03-2022,12:05:43,M2 Purification Room,1,2,,3,True,False
30-03-2022,12:05:57,M2 Purification Room,1,1,,2,True,False
30-03-2022,12:06:09,M2 Purification Room,1,2,,3,True,False
30-03-2022,12:06:23,M2 Purification Room,1,1,,2,True,False
30-03-2022,12:06:33,M2 Purification Room,1,0,,1,False,False
30-03-2022,12:06:36,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:08:31,M1 Saperation Room,1,0,2,3,True,False
30-03-2022,12:10:20,M1 Saperation Room,0,2,2,4,False,False
30-03-2022,12:10:27,M1 Saperation Room,0,2,2,4,False,False
30-03-2022,12:10:45,M1 Saperation Room,0,1,2,3,False,False
30-03-2022,12:10:50,M1 Saperation Room,1,1,2,4,False,False
30-03-2022,12:10:51,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:10:59,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:11:30,M2 Purification Room,0,1,,1,True,False
30-03-2022,12:11:44,M2 Purification Room,0,1,,1,True,False
30-03-2022,12:12:03,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:13:27,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,12:13:40,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:13:46,M2 Purification Room,1,0,,1,False,False
30-03-2022,12:13:52,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:13:55,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:14:01,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:15:08,M1 Saperation Room,1,0,0,1,False,False
30-03-2022,12:16:06,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:16:12,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:16:35,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:18:26,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:18:41,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:18:47,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:18:54,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:19:03,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,12:19:37,M1 Saperation Room,1,0,0,1,False,False
30-03-2022,12:19:57,M1 Saperation Room,0,1,0,1,False,False
30-03-2022,12:20:04,M1 Saperation Room,0,1,0,1,False,False
30-03-2022,12:20:08,M1 Saperation Room,0,1,1,2,False,False
30-03-2022,12:20:30,M1 Saperation Room,0,1,1,2,False,False
30-03-2022,12:21:47,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:21:55,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:22:03,M1 Saperation Room,0,1,0,1,False,False
30-03-2022,12:22:15,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:22:32,M1 Saperation Room,1,0,0,1,False,False
30-03-2022,12:23:27,M1 Saperation Room,2,0,0,2,False,False
30-03-2022,12:24:11,M1 Saperation Room,0,0,0,0,False,False
30-03-2022,12:24:16,M1 Saperation Room,0,0,0,0,False,False
30-03-2022,12:24:24,M1 Saperation Room,0,0,1,1,False,False
30-03-2022,12:24:45,M1 Saperation Room,3,0,0,3,False,False
30-03-2022,12:25:02,M1 Saperation Room,0,1,0,1,False,False
30-03-2022,12:25:08,M1 Saperation Room,0,1,2,3,False,False
30-03-2022,12:25:15,M1 Saperation Room,0,1,1,2,False,False
30-03-2022,12:25:30,M1 Saperation Room,0,1,2,3,False,False
30-03-2022,12:25:42,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:25:57,M1 Saperation Room,2,0,0,2,False,False
30-03-2022,12:26:10,M1 Saperation Room,1,0,1,2,False,False
30-03-2022,12:26:15,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:26:27,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:26:31,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:26:57,M1 Saperation Room,2,1,1,4,False,False
30-03-2022,12:27:44,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,12:27:53,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,12:28:00,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,12:28:06,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,12:28:28,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,12:28:45,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,12:28:51,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:28:58,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:29:31,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:29:34,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:29:43,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:29:44,M1 Saperation Room,2,0,1,3,False,False
30-03-2022,12:29:46,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:29:56,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,12:30:10,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:30:14,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:30:41,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:30:43,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:30:45,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:31:00,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:31:02,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:31:05,M2 Purification Room,0,2,,2,True,True
30-03-2022,12:31:08,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:31:10,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:31:20,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:31:39,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:31:53,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:32:05,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:32:49,M1 Saperation Room,2,2,1,5,False,False
30-03-2022,12:33:15,M1 Saperation Room,2,0,1,3,False,False
30-03-2022,12:33:36,M1 Saperation Room,2,1,2,5,False,False
30-03-2022,12:35:20,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,12:36:27,M1 Saperation Room,0,2,1,3,False,False
30-03-2022,12:36:34,M1 Saperation Room,0,1,0,1,False,False
30-03-2022,12:36:40,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:37:01,M1 Saperation Room,0,1,1,2,False,False
30-03-2022,12:37:45,M1 Saperation Room,1,2,1,4,True,False
30-03-2022,12:37:56,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:38:43,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,12:39:29,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,12:40:05,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,12:40:36,M1 Saperation Room,1,3,1,5,False,False
30-03-2022,12:40:50,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,12:41:13,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,12:41:30,M2 Purification Room,0,1,,1,False,True
30-03-2022,12:42:02,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:42:10,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:42:25,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:42:25,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,12:42:41,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,12:43:20,M1 Saperation Room,2,1,1,4,False,False
30-03-2022,12:43:40,M1 Saperation Room,2,0,0,2,False,False
30-03-2022,12:45:02,M2 Purification Room,1,0,,1,False,False
30-03-2022,12:45:05,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:46:43,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:46:46,M1 Saperation Room,1,1,1,3,True,False
30-03-2022,12:46:47,M2 Purification Room,0,1,,1,False,False
30-03-2022,12:46:50,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:46:57,M2 Purification Room,0,0,,0,False,False
30-03-2022,12:46:57,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:47:16,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:48:05,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,12:48:18,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,12:48:27,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,12:48:32,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,12:48:48,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:48:56,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,12:49:20,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:49:30,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:50:09,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,12:50:47,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:51:09,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,12:51:42,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:52:19,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,12:52:30,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,12:52:41,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,12:54:03,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:54:12,M1 Saperation Room,2,0,0,2,False,False
30-03-2022,12:55:01,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:55:32,M1 Saperation Room,2,0,0,2,False,False
30-03-2022,12:55:54,M1 Saperation Room,0,1,0,1,False,False
30-03-2022,12:56:07,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:56:17,M2 Purification Room,0,1,,1,False,False
30-03-2022,12:56:29,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:56:37,M2 Purification Room,0,1,,1,False,False
30-03-2022,12:56:57,M1 Saperation Room,2,0,0,2,False,False
30-03-2022,12:57:08,M2 Purification Room,0,1,,1,False,False
30-03-2022,12:57:26,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:57:41,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,12:57:46,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,12:58:00,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,12:58:05,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:58:22,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:58:32,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:58:40,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,12:58:42,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:58:47,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:59:32,M1 Saperation Room,0,3,0,3,False,False
30-03-2022,12:59:37,M2 Purification Room,1,1,,2,False,False
30-03-2022,12:59:54,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:00:05,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:00:16,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:00:25,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:00:31,M1 Saperation Room,2,1,1,4,False,False
30-03-2022,13:00:37,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:00:50,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:01:04,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:01:16,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:01:27,M2 Purification Room,1,1,,2,False,False
30-03-2022,13:01:56,M2 Purification Room,0,1,,1,False,False
30-03-2022,13:01:58,M1 Saperation Room,3,0,2,5,False,False
30-03-2022,13:02:21,M2 Purification Room,0,1,,1,False,True
30-03-2022,13:02:22,M1 Saperation Room,2,0,2,4,False,False
30-03-2022,13:02:32,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:02:41,M2 Purification Room,0,1,,1,False,False
30-03-2022,13:02:47,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:03:17,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,13:03:30,M1 Saperation Room,1,0,1,2,False,False
30-03-2022,13:04:02,M1 Saperation Room,0,0,1,1,False,False
30-03-2022,13:04:54,M1 Saperation Room,2,1,1,4,False,False
30-03-2022,13:05:59,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,13:06:37,M1 Saperation Room,1,2,1,4,True,False
30-03-2022,13:07:25,M1 Saperation Room,2,3,0,5,False,False
30-03-2022,13:07:37,M1 Saperation Room,3,4,1,8,True,False
30-03-2022,13:09:06,M1 Saperation Room,2,3,0,5,False,False
30-03-2022,13:09:15,M1 Saperation Room,2,4,0,6,False,False
30-03-2022,13:09:47,M1 Saperation Room,2,4,0,6,False,False
30-03-2022,13:09:53,M1 Saperation Room,1,4,0,5,False,False
30-03-2022,13:10:00,M1 Saperation Room,2,4,0,6,False,False
30-03-2022,13:10:08,M1 Saperation Room,1,4,0,5,False,False
30-03-2022,13:11:14,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,13:11:29,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,13:11:55,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:12:20,M1 Saperation Room,3,2,0,5,False,False
30-03-2022,13:14:00,M1 Saperation Room,1,2,1,4,True,False
30-03-2022,13:14:27,M1 Saperation Room,1,2,2,5,True,False
30-03-2022,13:14:32,M1 Saperation Room,1,2,1,4,True,False
30-03-2022,13:15:33,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:15:45,M1 Saperation Room,2,2,1,5,False,False
30-03-2022,13:15:56,M1 Saperation Room,1,3,1,5,False,False
30-03-2022,13:16:23,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,13:16:31,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,13:16:41,M1 Saperation Room,1,3,1,5,False,False
30-03-2022,13:17:41,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:17:56,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:18:30,M1 Saperation Room,2,2,0,4,False,False
30-03-2022,13:19:06,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:19:08,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:19:17,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:19:29,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:19:49,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,13:20:05,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,13:21:14,M1 Saperation Room,1,1,2,4,False,False
30-03-2022,13:22:15,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:22:26,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:22:43,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:22:50,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:22:56,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,13:23:13,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:23:34,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:23:50,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:24:11,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,13:24:31,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:24:48,M1 Saperation Room,2,1,1,4,False,False
30-03-2022,13:24:53,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,13:25:01,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,13:25:12,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:25:36,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,13:26:05,M1 Saperation Room,2,2,1,5,False,False
30-03-2022,13:26:17,M1 Saperation Room,0,3,0,3,False,False
30-03-2022,13:28:33,M1 Saperation Room,1,3,1,5,False,False
30-03-2022,13:28:38,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,13:29:54,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:30:35,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,13:31:40,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,13:32:19,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:32:24,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:34:27,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,13:34:33,M1 Saperation Room,2,1,1,4,False,False
30-03-2022,13:36:22,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:36:41,M1 Saperation Room,1,3,0,4,False,False
30-03-2022,13:37:10,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:38:19,M1 Saperation Room,0,3,0,3,False,False
30-03-2022,13:38:46,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:38:58,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,13:39:05,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:39:11,M1 Saperation Room,0,1,0,1,False,False
30-03-2022,13:39:34,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:39:39,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:40:03,M1 Saperation Room,2,1,0,3,False,False
30-03-2022,13:40:19,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:40:25,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:40:30,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,13:41:00,M1 Saperation Room,1,1,1,3,False,False
30-03-2022,13:42:08,M1 Saperation Room,1,1,0,2,False,False
30-03-2022,13:42:24,M1 Saperation Room,1,2,0,3,False,False
30-03-2022,13:43:16,M1 Saperation Room,0,2,0,2,False,False
30-03-2022,13:43:28,M1 Saperation Room,0,2,1,3,False,False
30-03-2022,13:44:42,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,13:44:50,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:44:52,M1 Saperation Room,1,2,1,4,False,False
30-03-2022,13:45:17,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:45:47,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:45:59,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:46:26,M2 Purification Room,1,0,,1,False,False
30-03-2022,13:46:36,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:46:41,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:46:56,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:47:14,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:47:47,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:48:04,M2 Purification Room,1,0,,1,False,False
30-03-2022,13:48:10,M2 Purification Room,1,0,,1,False,False
30-03-2022,13:48:13,M2 Purification Room,0,0,,0,False,False
30-03-2022,13:50:20,M1 Saperation Room,1,2,0,3,False,False
